"test","approach","flight","time_since_launch","response","species","flock","count","life_stage","activity","age","count_white_faced_heron","count_eastern_curlew","count_bar_tailed_godwit","count_great_knot","count_masked_lapwing","count_pied_oystercatcher","count_gull_billed_tern","count_caspian_tern","count_black_swan","count_whimbrel","count_pied_stilt","count_australian_pelican","count_royal_spoonbill","count_silver_gull","count_grey_tailed_tattler","count_terek_sandpiper","count_marsh_sandpiper","count_australian_white_ibis","count_intermediate_egret","count_little_egret","type","specification","size","shape","colour","noise","distance_x","distance_z","velocity_x","velocity_y","velocity_z","acceleration","latitude","longitude","location","habitat","datetime","temperature","wind_speed","wind_direction","cloud_cover","high_tide","obscuring","background_noise","light","ped_status","tstart","tend","interval","offset"
118,1,1181,0,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,285.054065186556,0,0.0673506597756705,0.0739181211055982,-0.2,0.965685424949238,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 10:48:31,23.1,3.2,198,23,-0.157916666401757,"obscured",50,1e+05,0,0,5,5,1.6094379124341
118,1,1181,5,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,284.797457523824,1.3,0,0,-0.7,0.8,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 10:48:36,23.1,3.2,198,23,-0.156527777910233,"obscured",50,1e+05,0,5,10,5,1.6094379124341
118,1,1181,10,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,284.853567427743,8.1,0,0,-1.5,0,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 10:48:41,23.1,3.2,198,23,-0.155138888756434,"obscured",50,1e+05,0,10,15,5,1.6094379124341
118,1,1181,15,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,284.720900752368,17.6,0,0,-1.9,0.2,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 10:48:46,23.1,3.2,198,23,-0.15375,"obscured",50,1e+05,0,15,20,5,1.6094379124341
118,1,1181,20,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,284.644221810406,27.4,0,0,-2,0.4,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 10:48:51,23.1,3.2,198,23,-0.152361111243566,"obscured",50,1e+05,0,20,25,5,1.6094379124341
118,1,1181,25,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,284.645342252043,29.6,0,0,-0.4,0.2,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 10:48:56,23.1,3.2,198,23,-0.150972222222222,"obscured",50,1e+05,0,25,30,5,1.6094379124341
118,1,1181,30,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,282.787800611684,30.2,1.48034437004481,0.136310476767678,0,0.565685424949238,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 10:49:01,23.1,3.2,198,23,-0.149583333333333,"obscured",50,1e+05,0,30,35,5,1.6094379124341
118,1,1181,35,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,269.296186567652,30.2,3.16722567475925,0.372399684674664,0,0.2,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 10:49:06,23.1,3.2,198,23,-0.148194444444444,"obscured",50,1e+05,0,35,40,5,1.6094379124341
118,1,1181,40,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,251.113900489086,30.3,3.96161333103241,0.0749654279405811,0,0,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 10:49:11,23.1,3.2,198,23,-0.146805555555556,"obscured",50,1e+05,0,40,45,5,1.6094379124341
118,1,1181,45,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,230.696873028475,30.3,3.96149371627631,0.0810403350395468,0,0,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 10:49:16,23.1,3.2,198,23,-0.145416666666667,"not obscured",50,1e+05,0,45,50,5,1.6094379124341
118,1,1181,50,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,210.438738199411,30.3,3.89485070494132,0.0117467535133018,0,0,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 10:49:21,23.1,3.2,198,23,-0.144027777910233,"not obscured",50,1e+05,0,50,55,5,1.6094379124341
118,1,1181,55,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,191.272029678677,30.3,3.55297601832676,0.237405587960639,0,0.199999999999999,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 10:49:26,23.1,3.2,198,23,-0.142638888888889,"not obscured",50,1e+05,0,55,60,5,1.6094379124341
118,1,1181,60,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,171.684330542093,30.3,3.54991107879613,0.279519825129624,0,0.8,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 10:49:31,23.1,3.2,198,23,-0.14124999973509,"not obscured",50,1e+05,0,60,65,5,1.6094379124341
118,1,1181,65,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,159.979314458816,30.2,1.3648747646001,0.798196014120482,0,0.2,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 10:49:36,23.1,3.2,198,23,-0.139861110846202,"not obscured",50,1e+05,0,65,70,5,1.6094379124341
118,1,1181,70,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,152.309836838446,30.3,1.74320352431536,1.14945268402597,0,0.2,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 10:49:41,23.1,3.2,198,23,-0.138472222222222,"not obscured",50,1e+05,0,70,75,5,1.6094379124341
118,1,1181,75,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,138.409793832625,30.3,3.68221040357696,0.781873739033103,0,0.482842712474619,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 10:49:46,23.1,3.2,198,23,-0.137083333333333,"not obscured",50,1e+05,0,75,80,5,1.6094379124341
118,1,1181,80,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,121.231844830548,30.3,2.878219466488,0.354757244787924,0,0.2,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 10:49:51,23.1,3.2,198,23,-0.135694444444444,"not obscured",50,1e+05,0,80,85,5,1.6094379124341
118,1,1181,85,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,104.514464331109,30.2,3.55948793366558,0.100227990547234,0,0,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 10:49:56,23.1,3.2,198,23,-0.134305555555556,"not obscured",50,1e+05,0,85,90,5,1.6094379124341
118,1,1181,90,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,85.8647214182698,30.3,3.55864607530023,0.126641662774445,0,0,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 10:50:01,23.1,3.2,198,23,-0.132916666931576,"not obscured",50,1e+05,1,90,93,3,1.09861228866811
119,1,1191,0,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,278.134263877717,0,0,0,-0.3,1.59362375701373,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 11:01:15,23.3,3.4,198,22,0.0543041668997871,"obscured",50,1e+05,0,0,5,5,1.6094379124341
119,1,1191,5,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,278.077898049789,5.8,0,0,-1.3,0.4,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 11:01:20,23.3,3.4,198,22,0.0556930553913116,"obscured",50,1e+05,0,5,10,5,1.6094379124341
119,1,1191,10,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,278.340667107154,16.2,0,0,-2,-8.88178419700125e-17,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 11:01:25,23.3,3.4,198,22,0.0570819444126553,"obscured",50,1e+05,0,10,15,5,1.6094379124341
119,1,1191,15,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,278.454412471846,25.8,0,0,-1.9,-8.88178419700125e-17,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 11:01:30,23.3,3.4,198,22,0.0584708335664537,"obscured",50,1e+05,0,15,20,5,1.6094379124341
119,1,1191,20,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,278.864635080904,30.5,-0.480011064240229,2.31075515323605,0,1.57726990347453,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 11:01:35,23.3,3.4,198,22,0.0598597221904331,"obscured",50,1e+05,0,20,25,5,1.6094379124341
119,1,1191,25,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,282.59892568647,30.4,-0.75587733614173,4.75064726671085,0,0.282842712474619,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 11:01:40,23.3,3.4,198,22,0.0612486112117767,"obscured",50,1e+05,0,25,30,5,1.6094379124341
119,1,1191,30,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,285.74703024143,30.6,-0.367233005071349,4.98649575553677,0,0.399999999999999,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 11:01:45,23.3,3.4,198,22,0.0626374999682109,"not obscured",50,1e+05,0,30,35,5,1.6094379124341
119,1,1191,35,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,288.41434916002,30.7,0.0499810152352875,3.7586569274298,0.1,2.38432513955655,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 11:01:50,23.3,3.4,198,22,0.0640263888570997,"not obscured",50,1e+05,0,35,40,5,1.6094379124341
119,1,1191,40,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,288.19510170662,30.7,1.11753335218275,0.226095569968078,0.1,1.69574173292381,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 11:01:55,23.3,3.4,198,22,0.0654152778784434,"not obscured",50,1e+05,0,40,45,5,1.6094379124341
119,1,1191,45,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,266.640083282534,30.3,5.6802068628442,0.158902471024406,-0.1,0.482842712474619,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 11:02:00,23.3,3.4,198,22,0.0668041666348775,"not obscured",50,1e+05,0,45,50,5,1.6094379124341
119,1,1191,50,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,236.422624591566,30.6,5.50074893132321,0.0419665884544878,0,0.200000000000001,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 11:02:05,23.3,3.4,198,22,0.0681930555237664,"not obscured",50,1e+05,0,50,55,5,1.6094379124341
119,1,1191,55,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,205.993884746348,30.3,8.31813141061978,0.0932192880289233,0,1.86011261594915,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 11:02:10,23.3,3.4,198,22,0.0695819444126553,"not obscured",50,1e+05,0,55,60,5,1.6094379124341
119,1,1191,60,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,148.038044562732,30.1,13.371468145796,0.154400861278756,-0.1,0.199999999999999,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 11:02:15,23.3,3.4,198,22,0.0709708335664537,"not obscured",50,1e+05,0,60,65,5,1.6094379124341
120,1,1201,0,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,279.020861121635,0,0.074251857955476,0.0669825469070848,-0.2,1.44721359549996,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 11:07:12,23.4,3.5,199,21,0.153470833301544,"obscured",50,1e+05,0,0,5,5,1.6094379124341
120,1,1201,5,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,278.62942084094,6.1,0,0,-2,0.2,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 11:07:17,23.4,3.5,199,21,0.154859722190433,"obscured",50,1e+05,0,5,10,5,1.6094379124341
120,1,1201,10,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,278.813133731401,16,0,0,-2,0.2,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 11:07:22,23.4,3.5,199,21,0.156248611211777,"obscured",50,1e+05,0,10,15,5,1.6094379124341
120,1,1201,15,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,278.603637946104,25.7,-0.0672820189361465,1.2710126395626,-1.3,0.965685424949238,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 11:07:27,23.4,3.5,199,21,0.157637499968211,"obscured",50,1e+05,0,15,20,5,1.6094379124341
120,1,1201,20,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,280.048278183921,30.7,-0.39419247434541,2.02351483640952,0,0.4,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 11:07:32,23.4,3.5,199,21,0.1590263888571,"obscured",50,1e+05,0,20,25,5,1.6094379124341
120,1,1201,25,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,280.122436064034,30.8,0.188003267871136,5.32209120283275,0,1.04721359549996,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 11:07:37,23.4,3.5,199,21,0.160415277745989,"obscured",50,1e+05,0,25,30,5,1.6094379124341
120,1,1201,30,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,279.801683119499,30.9,0.081944409402348,2.55407226087433,0,0.4,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 11:07:42,23.4,3.5,199,21,0.161804166634878,"not obscured",50,1e+05,0,30,35,5,1.6094379124341
120,1,1201,35,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,278.245103978324,30.9,1.86675662085015,0.212649285237755,0,1.55930918196297,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 11:07:47,23.4,3.5,199,21,0.163193055523766,"not obscured",50,1e+05,0,35,40,5,1.6094379124341
120,1,1201,40,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,264.172419794068,30.6,1.6010469635681,2.07042232900666,0,0.882842712474619,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 11:07:52,23.4,3.5,199,21,0.164581944412655,"not obscured",50,1e+05,0,40,45,5,1.6094379124341
120,1,1201,45,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,248.210103890057,30.7,5.5881226521402,0.763469203463742,0,0.682842712474619,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 11:07:57,23.4,3.5,199,21,0.165970833301544,"not obscured",50,1e+05,0,45,50,5,1.6094379124341
120,1,1201,50,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,218.657021587607,30.8,5.06819934703667,0.305541124395809,0,0.399999999999999,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 11:08:02,23.4,3.5,199,21,0.167359722190433,"not obscured",50,1e+05,0,50,55,5,1.6094379124341
120,1,1201,55,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,193.971905590769,30.7,4.75336241735314,0.406873112032189,0,0.399999999999999,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 11:08:07,23.4,3.5,199,21,0.168748611079322,"not obscured",50,1e+05,0,55,60,5,1.6094379124341
120,1,1201,60,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,168.58568356942,30.6,5.19505709557998,0.459762736271734,0,0.200000000000001,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 11:08:12,23.4,3.5,199,21,0.170137499968211,"not obscured",50,1e+05,0,60,65,5,1.6094379124341
120,1,1201,65,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,142.595847845141,30.7,4.96278347090272,0.54843433602822,0,0,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 11:08:17,23.4,3.5,199,21,0.1715263888571,"not obscured",50,1e+05,0,65,70,5,1.6094379124341
120,1,1201,70,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,117.108940073663,30.8,4.77317631472654,0.526106328163405,0,0,-27.04707,153.108945,"toorbul","IUCN:MT1.2",2021-08-23 11:08:22,23.4,3.5,199,21,0.172915277745989,"not obscured",50,1e+05,0,70,75,5,1.6094379124341
121,1,1211,0,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,306.149808798751,0,0.0741874089670182,0.0670539212183776,-0.5,1.28284271247462,-27.047247,153.10913,"toorbul","IUCN:MT1.2",2021-08-23 11:20:27,23.5,3.6,201,20,0.374166666666667,"obscured",50,1e+05,0,0,5,5,1.6094379124341
121,1,1211,5,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,305.707884172132,6,0,0,-1.6,0.4,-27.047247,153.10913,"toorbul","IUCN:MT1.2",2021-08-23 11:20:31,23.5,3.6,201,20,0.375555555290646,"obscured",50,1e+05,0,5,10,5,1.6094379124341
121,1,1211,10,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,305.605824118531,16,0,0,-2.1,-4.44089209850063e-17,-27.047247,153.10913,"toorbul","IUCN:MT1.2",2021-08-23 11:20:37,23.5,3.6,201,20,0.376944444444444,"obscured",50,1e+05,0,10,15,5,1.6094379124341
121,1,1211,15,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,305.5157970977,26.9,0,0,-2.5,0.2,-27.047247,153.10913,"toorbul","IUCN:MT1.2",2021-08-23 11:20:42,23.5,3.6,201,20,0.378333333333333,"obscured",50,1e+05,0,15,20,5,1.6094379124341
121,1,1211,20,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,305.641589828881,40.6,0,0,-3.1,0.399999999999999,-27.047247,153.10913,"toorbul","IUCN:MT1.2",2021-08-23 11:20:47,23.5,3.6,201,20,0.379722222222222,"not obscured",50,1e+05,0,20,25,5,1.6094379124341
121,1,1211,25,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,305.665413686169,48.7,0,0,0.8,0.6,-27.047247,153.10913,"toorbul","IUCN:MT1.2",2021-08-23 11:20:52,23.5,3.6,201,20,0.381111111243566,"not obscured",50,1e+05,0,25,30,5,1.6094379124341
121,1,1211,30,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,308.015859288162,46.8,-1.08910778414548,2.89030175492348,0,0.682842712474619,-27.047247,153.10913,"toorbul","IUCN:MT1.2",2021-08-23 11:20:57,23.5,3.6,201,20,0.3825,"not obscured",50,1e+05,0,30,35,5,1.6094379124341
121,1,1211,35,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,313.12602679601,46.5,-1.1876424724788,2.85122874521924,0,1.44852813742386,-27.047247,153.10913,"toorbul","IUCN:MT1.2",2021-08-23 11:21:01,23.5,3.6,201,20,0.383888888756434,"not obscured",50,1e+05,0,35,40,5,1.6094379124341
121,1,1211,40,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,318.672383101884,45.6,-1.18258936992062,4.45550023927177,0.8,0.4,-27.047247,153.10913,"toorbul","IUCN:MT1.2",2021-08-23 11:21:07,23.5,3.6,201,20,0.385277777777778,"not obscured",50,1e+05,0,40,45,5,1.6094379124341
121,1,1211,45,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,323.331426838312,41.9,-0.551088490730057,4.38592082411264,0.6,0.4,-27.047247,153.10913,"toorbul","IUCN:MT1.2",2021-08-23 11:21:12,23.5,3.6,201,20,0.386666666666667,"not obscured",50,1e+05,0,45,50,5,1.6094379124341
121,1,1211,50,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,326.328191900686,40,-0.271724419509018,1.39505047931696,0.9,2.78278054440811,-27.047247,153.10913,"toorbul","IUCN:MT1.2",2021-08-23 11:21:16,23.5,3.6,201,20,0.388055555423101,"not obscured",50,1e+05,0,50,55,5,1.6094379124341
121,1,1211,55,0,"eastern curlew",34,120,"non-breeding","roosting","adult",0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,326.956022497224,32.6,0.0890989666911038,0.0454023582490775,1.4,0.2,-27.047247,153.10913,"toorbul","IUCN:MT1.2",2021-08-23 11:21:22,23.5,3.6,201,20,0.389444444444444,"not obscured",50,1e+05,0,55,60,5,1.6094379124341
